gene_id,loading,abs_loading,component
OG_00686,0.0,0.0,2
OG_00683,0.0,0.0,2
OG_00685,0.0,0.0,2
OG_00688,0.0,0.0,2
OG_00689,0.0,0.0,2
OG_00687,0.0,0.0,2
OG_00690,0.0,0.0,2
OG_00693,0.0,0.0,2
OG_00691,0.0,0.0,2
OG_00692,0.0,0.0,2
OG_00694,0.0,0.0,2
OG_00695,0.0,0.0,2
OG_00696,0.0,0.0,2
OG_00698,0.0,0.0,2
OG_00699,0.0,0.0,2
OG_00700,0.0,0.0,2
OG_00707,0.0,0.0,2
OG_00703,0.0,0.0,2
OG_00705,0.0,0.0,2
OG_00706,0.0,0.0,2
