,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35
TP1,13.729187755544055,27.027305119842065,47.43719661928953,39.392989687770346,40.50862853050596,21.00587073670284,6.3448836318449615,36.41716863615292,83.59197350093224,45.29771375513561,24.54801041681811,31.30361724526815,39.843767244964326,43.72958093242707,9.970925616157711,31.955741178050904,28.022082029509818,10.957603960491051,37.98581472590623,70.341022308929,34.45162846281739,16.109297538182467,25.221849445649973,5.230573094386129,41.21006625874882,24.161289764088586,24.98336231097221,60.44509747072318,1.5293717646583311,41.24403668565993,8.859890480325864,2.2134569840577827,8.634820255334168,-23.71490428147439,25.42200845301662
TP2,33.0617895455886,12.313434486212543,53.20494876756753,39.66772913196082,55.22108455322808,8.05768817737889,-3.910089531997102,-5.813518332582398,18.22750275446003,30.19795305730213,1.216372441888323,23.9576792123394,6.885169630036033,42.261902840876914,29.57712905142757,21.482676998639857,32.01141962546806,18.636418141695007,70.62191912554508,57.38279094524818,30.631691978905145,11.831507554591218,45.41861931532249,1.573817578958829,20.332553733504795,40.46599121293448,61.864179174405145,52.15153645075774,24.605502207083028,14.850506216784222,15.647308549491454,0.21601797851178497,-2.100163943124368,-15.535999273277223,41.71014863755297
TP3,14.556766678011735,29.833149483355008,58.402860374657386,24.325439867735454,26.68777249187777,10.53132158846306,11.510214769799695,-0.6629868180719506,32.009736515783345,20.80734574397485,2.133703735203139,27.93459803765209,13.211847961913595,42.182623063272885,41.50214894660579,20.128985900639687,36.17844648122024,56.33034835295369,35.47846887636678,65.99866502289534,8.596719774612655,41.5993574895067,17.980077639243934,5.844329506580617,26.750972019742115,17.894576919684024,21.0886042309855,15.319108517412863,-34.22654858657708,52.96292272135987,37.98965811158279,3.245530269171693,45.28064066526705,17.092496082544354,7.566424642691171
TP4,40.74752886222195,36.616436693625374,50.96302992887516,44.332883313402505,-1.4186666662218392,39.7870409102827,-89.98028809845654,9.040804224610579,16.684583247112204,41.85165147630013,2.638783147452328,25.348354049946987,18.235273224331824,48.50909467135739,29.487232820129012,3.451130431680195,39.62687630678369,10.355542896995418,31.741001343135935,63.947412561921006,14.090650310286003,11.843666756071535,49.35770449082412,27.91348859605139,40.53091722235706,24.52421232919276,4.468695920485738,28.889749097208007,-15.284220073841247,25.521479491883202,22.21996459945968,34.6946919449584,26.918277450473795,-10.031933149828799,25.578247814519557
