,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Species,Sample_ID
peve_POR.245,-0.523624414085189,-0.34455539423835857,0.27735375744083623,0.1439414301839056,0.7846548716313658,0.16672554382088234,-0.26659065011827254,-0.016528716138683657,-0.03786026305329622,-0.005321055814139695,-0.046264610798120206,0.1871287722813474,0.10349090961890056,-0.31707483023984073,0.0739378650677197,-0.330802669330019,-0.11923411965002265,-0.11909110307274326,-0.11514560047168775,0.06901445400961365,0.1447386815040127,-0.1625245000038028,-0.05023691298308705,0.12530294480699286,0.21477348159479473,0.21383893102676813,0.19410074242310313,0.2029162949800718,-0.12163090293066803,-0.16600265808639433,-0.098378543911398,0.11453919227601503,0.2866611647238318,0.22474889060089837,-0.03288250209060391,peve,POR.245
peve_POR.260,-0.00013077482949314475,-0.2935016395850149,0.0981395414061707,0.10936116608185995,0.05292169457383912,0.0849101013034337,-0.028493092856848368,-0.0224319299161254,0.036705586343693114,-0.1713608071266303,-0.006991016404802011,0.1342320874704238,0.0312294329105663,-0.12704756161207115,-0.053050305932353485,-0.016575305042075057,0.2531606346686288,-0.005810998737840696,0.06239553131760082,-0.021216057205386746,-0.1270106724615485,-0.06064815245836387,-0.037463788400508374,0.02876461278017754,0.3379085092388318,-0.010755480038019722,0.08166943073821313,0.030002975702824567,-0.010925566205450973,-0.021628386945451432,0.019515262355421528,0.013845084634036577,0.037890846164803975,0.005682832105919994,-0.10728419825644447,peve,POR.260
peve_POR.262,-0.4680932915751232,0.23695993008810526,0.0615862140778368,0.3359123374520935,-0.028839395803325268,-0.07522665625032807,-0.013374675366469744,-0.06764916760014258,-0.030315826983914024,0.07775569967232532,-0.0296192340822487,0.09058909164562812,0.05707708282426799,-0.006943429287745377,-0.07642920511684288,-0.0006195346917222212,0.24451548178933602,-0.05544531545138304,-0.033975351173889556,-0.21790500316657338,-0.05436065641756804,0.036501153615374524,0.18004353288776156,0.0861756129173088,0.06171699629385262,-0.24118371114644668,0.021318556978064687,0.1673826073633252,0.07386083292097816,-0.0649946788662806,-0.011658528497195926,-0.08057339771158928,-0.08902544069014115,0.2579285460569543,0.05593683391763699,peve,POR.262
peve_POR.69,0.013558478505004473,0.10695040604080908,-0.059799689361331926,0.24256669860444344,0.2652918115213032,0.05029362907936622,-0.0020066011565998353,0.049558550679928724,-0.06957442775053892,0.10758482874879464,-0.0042075954965476135,0.2604357263895146,0.251967311287726,-0.10232812200257826,-0.3657638845988666,-0.07126221563247943,-0.001050779257733835,-0.027998780120681258,0.21057705344823527,-0.059784593009857306,-0.3104289749288301,0.06288004018571805,-0.0027156468715509815,0.13027531898431166,-0.4352295054318237,-0.06688364256464233,0.03199720378764896,-0.00011325680319315336,0.02654316548586806,0.009075689979208955,0.5186274853577121,-0.03137317175069267,-0.23539039828557975,-0.03207080140737003,-0.23157812202891748,peve,POR.69
peve_POR.72,0.22842188169990735,-0.026210645372087574,0.05548141940006732,0.3525010544473686,-0.13074849324931603,0.0899378911121981,0.05015088288098031,0.04855014115012205,0.04255013390263245,-0.5524227788522622,0.006859774498524398,0.32934841815752575,0.009440875669948291,-0.19723323196882836,-0.17925939353898593,0.11599305366110046,-0.04735666679472382,0.02622037517684311,0.11184288566006102,0.08527643971074182,-0.30648977961324864,-0.14290624804975993,-0.11431787778298928,0.0008259996879912815,0.08374978485165802,-0.08305689762277017,-0.026605160013118228,-0.039316299889158746,-0.00326799411302743,-0.11059681458354374,0.34058268131150377,-0.03263512455927554,-0.001097270404759844,-0.11273648773622823,0.2634266648528915,peve,POR.72
peve_POR.73,0.23251311249738504,0.14863340716329337,0.7551069947440117,0.3910733308271855,-0.382664190475594,-0.129127166531995,0.029527692287721397,-0.018092542757239788,0.15443673622619744,-0.23850513395957074,-0.05249410578422694,-0.022207098033530537,-0.0035741741226660174,-0.24297484015127638,-0.17848698832471524,0.16909608239019633,-0.17233304568833185,-0.2882000339769218,-0.03062740217851801,-0.20214026908390154,0.10651578506580531,0.11477864616980357,0.04785358269076772,-0.017850460318900713,0.0847025984776659,0.17216776848637902,-0.025026468059379674,0.14855907970869464,-0.015192517700438342,-0.10228827142762338,-0.6157414005279614,-0.05183229493799544,0.2002604933039389,0.4922481400008879,0.04272388778531057,peve,POR.73
peve_POR.74,0.016501631100257236,-0.030207522392231873,0.06155867515956011,0.14330631171738378,-0.06610341419701116,-0.12574821160931368,-0.14374902073890644,-0.05923344815671261,-0.05507280722281691,0.10179273853614816,-0.007334574803693667,0.21263107208247325,0.10849008953839696,0.040108608099179356,-0.05769217902482364,0.025200703667504105,-0.08918116141026516,-0.09771524406971452,0.16586089997566195,-0.17000242982202066,0.08644038780709296,-0.016435642211301723,-0.15741122357527007,0.011422863610750563,0.2454579111680676,-0.27898124243842043,-0.002839083282082742,0.1346823125563008,-0.07254651234377461,-0.09934109754860823,-0.03254595270804145,-0.12181125402924291,0.06719086814453144,0.20826570495072896,0.4988927839456486,peve,POR.74
peve_POR.83,0.2984595374060525,0.09696561526855746,0.2000964972025422,0.479664334496639,0.13594031962406275,0.13513241209267512,0.0396532681860788,0.09526219552684854,0.17867870054652743,-0.31651551410996936,0.02876931371590473,-0.14760997086801517,-0.047113998218651594,-0.23369823355533942,-0.1394691080205966,0.07577340542590782,0.483511485455922,0.0028375132375125264,-0.06626434323244654,-0.144520315081906,-0.03679171658666162,0.0069256374017599084,-0.053492987266193955,-0.006587233030854878,-0.37593048501663934,-0.14135054431469,-0.003111046829679887,-0.08145632449140104,0.10436506108289832,0.03804461051492906,0.3314400852958691,0.07882380617242907,-0.1585603475404878,-0.011514864809019788,-0.15269781310347516,peve,POR.83
ptua_POC.219,0.014509370529162563,-0.07999729036232572,0.23214933247549635,-0.15032569190005357,-0.08910668486261027,0.10259878870127226,0.2809389366852511,0.008549131223829333,0.07265062479704223,0.07122040270131287,-0.04525096781395803,0.2541707755309382,0.09504471958097505,-0.416734067875395,-0.1807632892078771,-0.17070140118899405,0.03958172725415241,0.29911081102120035,-0.19589638020691885,-0.1126783740457181,0.0503067909327369,0.8262234733838927,0.22950710788087378,0.40878657940020124,0.1065250066635941,0.005155904917031273,0.049906649218869746,-0.2388699606572808,0.03800751200189617,-0.23142413148366392,0.028208296102859343,-0.02841931375396967,-0.20003518430543304,-0.2747750490334139,0.20616951741728187,ptua,POC.219
ptua_POC.222,0.027010383857106347,-0.06391216610913533,0.15556671002029449,-0.21743509308000994,0.01609432102146299,-0.040395646131638784,0.066694492723374,-0.030425081451780255,0.16097742679756877,0.044584892568036,0.0699313104954018,0.09170950486470118,0.3809715609171979,-0.3145641316979469,0.16412727362759238,-0.25025840816455447,-0.0038113504489854563,0.07545426563325375,-0.21291461716535673,-0.15974663012355672,0.017201202791697463,0.0772721996098229,0.13766891027064557,0.21718606325397563,0.2983991795316801,0.26183121744078924,0.13983340749863166,-0.18340941254941343,0.10918633627902402,0.06549858733922471,-0.0886358472304767,-0.07688792309288199,0.07099609271442514,0.09361403502480958,0.2787726291704165,ptua,POC.222
ptua_POC.255,-0.07722753959173768,0.0926884613272323,0.028774962737736328,-0.11328854070821019,-0.02650757056582823,-0.10638150481154136,0.0946968050860219,-0.03150385136581697,0.28559005907442925,0.15439489660085606,-0.039311336078786674,0.1661162607207292,0.3633263456816335,-0.1400012792777412,0.4405087209576483,-0.3474865472609012,-0.024241404201394524,-0.04110481902178285,-0.03405278918271722,-0.19497270584697898,-0.07632265281617835,0.2436629174254352,0.1010943188990069,0.01379550079449588,0.09858141329597181,0.24786320534292666,-0.038288465574580016,-0.09419101599347682,0.00830472697110356,-0.4738942582936628,-0.1122197966949506,-0.023716688845525153,0.06754452686680733,0.08349057158794708,0.259612482569542,ptua,POC.255
ptua_POC.259,-0.02772989266358499,0.06129082904425551,-0.02637454307162674,0.008012962365791881,-0.03567807471776125,-0.01899929364930246,-0.04867178071292052,0.03607999631905217,0.08170586812903612,-0.016803997319500136,-0.02815452458808274,0.24833388899221376,0.03642772503751929,-0.0776402503178946,0.2205861957533452,-0.019995888232666893,0.054209028686183214,-0.0019902851108797486,-0.08052761871488988,-0.08109363049224534,0.6607771302946676,0.08619245350600849,-0.05410927987219523,0.002787703882763254,0.10949646767985083,0.29281409557142174,0.03154555686496054,-0.28049211571450366,0.009591897830551739,-0.32836040709015635,0.01645429718448879,-0.02423681429368026,0.07626670536924114,-0.039453354172378434,-0.07671814432981049,ptua,POC.259
ptua_POC.40,0.021439677440633294,-0.01146278321912904,-0.1268211663967135,0.06567573274730683,0.03410123949436917,0.13688314187118272,0.019263485659109326,0.033386320412658585,-0.11954135691934013,-0.06934550623656204,0.0014198245171732468,0.01760180722878368,0.09617823798819539,0.0461345576969597,0.21021092215731746,0.25752404880093693,-0.02045188125547194,-0.05133088786176604,0.04576007471606023,-0.3009761416750549,-0.16301798687781713,0.04542324952759985,-0.12381529936666544,0.0810401377144459,0.13588341129312384,0.34489632018662864,-0.011582722797229982,-0.09276382187668464,-0.023097719165553594,0.31146308626230856,0.04807047026260437,0.022560815790409226,-0.08218905337225237,-0.13681249494076725,0.11953174638539107,ptua,POC.40
ptua_POC.42,-0.05430022273078358,0.21436819275707591,-0.2657288579730467,0.1285029445880732,0.00827242497025429,-0.5650274660334632,-0.7127543645286266,-0.0865271384628791,0.0323977998727481,-0.1023099124660453,0.017220019951472074,0.10764622668237732,0.19066387493892634,0.19905660369834313,0.11435080148047307,0.6925408458874887,0.12512746665731767,0.10105578535319794,0.015751151368144933,-0.2819398144478847,0.08994278260707657,-0.0904347325663105,-0.20040089202374703,0.4745716639496993,0.09916959082573798,0.18979178934082566,0.10524707804401504,-0.15588779293171656,0.08966944359841529,-0.03077109763400859,0.08965694742424393,-0.46277359611370344,0.006189387268720859,-0.05054140599800185,-0.16872125435143553,ptua,POC.42
ptua_POC.52,-0.14953220375787935,0.1402515670930873,-0.011633577789823369,0.002508372487853673,0.02406718565174365,-0.1511065638425857,-0.04424619671790212,-0.010671403392201479,-0.32464113762038604,0.17704261595001305,0.9579295715528418,0.28154990372095823,0.4374635185556059,-0.06684670171123405,0.23149664493880975,-0.06468228877925108,-0.033719598925353686,0.0513374435262688,-0.14913927925629414,-0.24495809357109272,-0.1689572966954864,-0.01709120219893666,0.08959270288716448,-0.0685727931163259,0.04981418587267475,0.2241249062265763,0.07705372542370377,-0.05604460465527878,0.07545365080776006,0.06888740225979179,0.011797208338799619,-0.06063795398036662,0.1479545604025629,0.039434909307856314,0.14622906841025923,ptua,POC.52
ptua_POC.53,0.0010908209763613552,-0.12782165012307709,0.05779940156701176,-0.09631883656521413,-0.04033112422638895,0.04223178171404836,0.271056686551981,0.01846421557924897,0.010913066118059185,0.029530565797629433,0.03687141105259922,0.02311014511847957,-0.029368259191777005,-0.16358791055786537,0.05735706973996865,-0.062001955284483226,0.0515704755512079,0.001921985535463538,-0.19109948148305833,-0.16474624919272632,0.02237799427814806,0.03239476575702582,0.11891508686137815,0.4688531345505917,0.07559189501530579,0.20344356998667953,0.01432716299542411,-0.05612956217002453,0.02858113122662147,0.3598434926342203,0.034143333363109186,-0.0747620064600372,-0.05022143546904107,-0.03518361657070364,0.19211882895217197,ptua,POC.53
ptua_POC.57,-0.0192831460543235,-0.08227094649193269,0.027555106191198386,-0.2003142365032263,-0.030340250816932025,0.11954836350206871,0.4468828508403877,-0.02042137554352628,-0.12025105905551903,0.13137357063906796,0.014877409270076754,0.02773182975846926,0.16999782283567283,-0.21042729576660854,0.025686136509195902,-0.05800149569336924,-0.01687311869936029,-0.01644535615332382,-0.3258072406449141,-0.23265693884108565,-0.09452377923616884,0.03635929193970664,0.27248462060421175,0.45483040429653326,0.1652075831936886,0.042444918493254366,0.2407964756440131,0.007673567034337833,-0.038516049754362014,0.42253827522229936,0.03827972865188874,-0.05300917545668862,-0.05571396432823824,-0.052089851562357625,0.24935803940359555,ptua,POC.57
